Time,Temperature,PV power,Solar radiation,Wind power,Wind speed
12-04-2022 17:00,4.52,0,14.000000000000002,0,3.85
12-04-2022 18:00,3.97,0,0.0,0,4.66
12-04-2022 19:00,3.93,0,0.0,0,4.5
12-04-2022 20:00,3.99,0,0.0,0,5.33
12-04-2022 21:00,4.04,0,0.0,0,5.68
12-04-2022 22:00,3.93,0,0.0,0,5.81
12-04-2022 23:00,4.07,0,0.0,0,5.74
13-04-2022 00:00,3.93,0,0.0,0,5.27
13-04-2022 01:00,3.79,0,0.0,0,5.37
13-04-2022 02:00,3.89,0,0.0,0,4.83
13-04-2022 03:00,4.11,0,0.0,0,5.36
13-04-2022 04:00,4.0,0,0.0,0,6.05
